[scen0]
			1;
			0;
	[image]		None
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen42]
	[text]		Я глазел по сторонам, щурясь от зимнего солнца, отражающегося в матовых окнах верхних этажей, и старался разглядеть то, чего не видел раньше.__
Обнаруженное вскоре не укладывалось в голове.__
Номера могло иметь вообще все. На трансформаторных будках висели малозаметные пластмассовые таблички. Ножки скамеек были пронумерованы. Некоторые деревья имели конкретный адрес.__
Теперь я был готов биться об заклад, что даже на тех трех людях, что повстречались мне за прошедшие дни, смог бы найти название улицы и номер с буквой.

	[buttons]	Идти. ;
		 	Идти. ;
		 	Идти. ;
		 	Идти. 
	[progress]	1;
			1;
			1;
			1;
	[image]		None
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen43]
	[text]		Внезапно из паутины дворов вынырнуло старое одноэтажное строение с обвалившейся лепниной на стенах. Оно буквально выпрыгнуло на меня: еще минуту назад казалось, что впереди нет ничего, кроме одинаковых пятиэтажек.__
Округлые красные буквы над крыльцом. Заледеневшие ступени и перила. Приоткрытая железная дверь.


	[buttons]	Подняться на крыльцо и войти. ;
		 	Заглянуть в окно. ;
		 	None;
		 	None
	[progress]	3;
			1;
			0;
			0;
	[image]		None
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen44]
	[text]		Окна прятались за фигурными решетками, с толстых железных прутьев свисали сосульки.__
Я припал к стеклу.__
Сквозь конденсат проступали бесчисленные книжные полки, коробки, свертки бумаг. В одном из внутренних помещений горел слабый свет.


	[buttons]	Никто не разбирал этот хлам годами. ;
		 	Я заметил слабое движение. Или мне показалось? ;
		 	Я испытывал безотчетный страх перед этим местом. ;
		 	None
	[progress]	2;
			1;
			1;
			0;
	[image]		None
	[sound]		None
	[skill]		0;0;
			m;1;
			m;2;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen45]
	[text]		Это здание давило на меня, съедало изнутри.__
Что ж, зато это единственное место, куда я мог войти и погреться. Что еще мне оставалось?


	[buttons]	Подняться по ступеням и войти. ;
		 	None;
		 	None;
		 	None
	[progress]	1;
			0;
			0;
			0;
	[image]		None
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen46]
	[text]		Оказавшись в тепле, я обмяк от удовольствия. Хрустальные лампы бросали мягкий свет на исцарапанный ботинками линолеум.__
Здание, несомненно, являлось библиотекой.__
Передо мной вытянулся длинный коридор, ведущий в главный зал. Растирая посиневшие от мороза руки и озираясь по сторонам, я направился вперед.
	[buttons]	Стук моих шагов отдавался эхом. ;
		 	None;
		 	None;
		 	None
	[progress]	1;
			0;
			0;
			0;
	[image]		./img2.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen47]
	[text]		По полу был разбросан хлам: ветхие книги с вырванными страницами, пустые бутылки, детские игрушки, теннисные ракетки. Вероятно, те, кто работает здесь, натаскали в коридор весь этот скарб, чтобы однажды его использовать, но импровизированная мастерская с годами переросла в плюшкинское царство.

	[buttons]	Оглядеться. ;
		 	None;
		 	None;
		 	None
	[progress]	1;
			0;
			0;
			0;
	[image]		./img2.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen48]
	[text]		Взгляд привлекла картина, висевшая на стене. На черном фоне горели, будто живые, два человеческих глаза с огромными зрачками. Сам того не замечая, я подошел вплотную к ним. Казалось, что-то было не так с этими глазами.

	[buttons]	Приглядеться. ;
		 	Приглядеться. ;
		 	None;
		 	None
	[progress]	1;
			2;
			0;
			0;
	[image]		./img2.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	m;7;
			m;-7;
			0;0;
			0;0
[scen49]
	[text]		Их белки покраснели от напряжения. Скрытое лицо неведомого существа следило за библиотекой год за годом и не позволяло себе дремать.__
Глаза на стене моргнули.__
Нет, черт возьми, мне не показалось: белесые веки на мгновение сомкнулись, и зрачки снова сфокусировались на мне.__
Я видел их четыре года назад. Глаза, полные ужаса, разглядывали меня с ног до головы, не пропуская ни одной детали, запоминая каждую черточку лица.__
Я отшатнулся и, не помня себя, побежал по длинному коридору вперед, и стук в голове был громче биения сердца, сорванного дыхания, удара шагов — громче всего на свете.

	[buttons]	Влететь в главный зал и закрыть руками лицо. ;
		 	None;
		 	None;
		 	None
	[progress]	2;
			0;
			0;
			0;
	[image]		./img2.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen50]
	[text]		Их белки покраснели от напряжения. Скрытое лицо неведомого существа, вероятно, женского пола, следило за библиотекой год за годом, не позволяя себе дремать.__
О чем думал тот, кто повесил в здесь эту картину?

	[buttons]	Я прошел по коридору в главный зал. ;
		 	None;
		 	None;
		 	None
	[progress]	1;
			1;
			0;
			0;
	[image]		./img2.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen51]
	[text]		- Чем могу быть полезен? - раздался приятный мужской баритон, явно прокуренный и оттого несколько сиплый.__
В углу за столом, напоминающим школьную парту, сидел мужчина в пыльном черном костюме. Очки в роговой оправе казались настолько большими, что скрывали половину иссохшего лица. Редкие черные волосы прилизаны жиром. Библиотекарь был, по всей видимости, единственным человеком, находящимся — или даже живущим — здесь.

	[buttons]	«Что это за место?».;
		 	«Это Вы повесили картину в коридоре?». ;
		 	None;
		 	None
	[progress]	1;
			2;
			0;
			0;
	[image]		./img3.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen52]
	[text]		- А как сами думаете? Библиотека. Если быть точным, Внутренняя Библиотека Уюта._
- Почему тогда вокруг ничего нет? - спросил я, переводя сбившееся дыхание._
- Как это нет? Вокруг столько всего. Столько зданий! В каждом здании несколько десятков квартир. А каждая квартира — целый мир для тех, кто там живет.__
От мужчины пахло дешевым табаком. Я подавил дерзкое желание спросить сигарету.

	[buttons]	«Это Вы повесили картину в коридоре?». ;
		 	«Я потерялся и зашел погреться». ;
		 	None;
		 	None
	[progress]	1;
			3;
			0;
			0;
	[image]		./img3.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen53]
	[text]		- Нет, не я. Один из прошлых библиотекарей. Давно она здесь висит, к ней все привыкли._
- Эта картина очень... странная, - на этих словах меня передернуло._
- Да ну. Мне нравится. В библиотеке должен быть уют. А как может быть уютно, если тебе никто в глаза не смотрит? Зрительный контакт, без него никуда, - он усмехнулся._
- Но она смотрит так недоброжелательно._
- Она? Вы думаете, это женщина?

	[buttons]	«Это взгляд женщины в годах, уставшей от жизни». ;
		 	«Юная девушка. Невинная. Ее взгляд притягивает». ;
		 	«Взгляд испуганной жертвы, не способной позвать на помощь». ;
		 	«Это два разных человека, глядящие через замочные скважины». 
	[progress]	1;
			1;
			1;
			1;
	[image]		./img3.png
	[sound]		None
	[skill]		0;0;
			h;1;
			m;1;
			m;1
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen54]
	[text]		- Интересные у Вас ассоциации. А мне говорили, что это глаза бога. Мол, за нами, смертными, нужен глаз да глаз. На картине их как раз два, - библиотекарь снял очки и протер их подолом пиджака.

	[buttons]	«Я потерялся и зашел погреться». ;
		 	None;
		 	None;
		 	None
	[progress]	1;
			0;
			0;
			0;
	[image]		./img3.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen55]
	[text]		- Погреться? На улице же разгар лета. И откуда Вы, такой загадочный, явились? Из какого дома?__
Я даже не знал, как ответить.
	[buttons]	«Снаружи, вроде как». ;
		 	«Из своего дома. Я местный, уютинский». ;
		 	None;
		 	None
	[progress]	1;
			2;
			0;
			0;
	[image]		./img3.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen56]
	[text]		- Снаружи? Как это? Все всегда внутри. Наверное, Вы просто забыли, из какой квартиры пришли. Это нормально, такое бывает. Значит, надо найти новую квартиру, куда Вас пустят._
- Вы не понимаете, - ответил я, - Я жил в южной части Уюта, работал на предприятии и не знал ни о каких бесконечных дворах, которые здесь находятся. И теперь не могу попасть домой._
- Зачем Вы вообще вышли из дома?

	[buttons]	«Я получил письмо из Бюро». ;
		 	None;
		 	None;
		 	None
	[progress]	2;
			0;
			0;
			0;
	[image]		./img3.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen57]
	[text]		- Это и так ясно. Почему бы Вам туда не вернуться? Вас наверняка заждались._
- Вы не понимаете, - ответил я, - Я жил в южной части Уюта, работал на предприятии и не знал ни о каких бесконечных дворах, которые здесь находятся. И теперь не могу попасть домой._
- А зачем Вы вообще вышли из дома?

	[buttons]	«Я получил письмо из Бюро». ;
		 	None;
		 	None;
		 	None
	[progress]	1;
			0;
			0;
			0;
	[image]		./img3.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen58]
	[text]		Я вручил библиотекарю письмо и он, поправив очки, углубился в чтение.__
- Вы вообще уверены, что вызвали именно Вас? Тут не указано имя._
- Они прислали конверт на мой адрес и попросили консьержку передать его мне лично.__
Мужчина изучал документ еще несколько минут.__
- Здесь говорится о собрании по поводу Вашего досье._
- Я не знаю ни о каком досье._
- Скорее всего, Вы сделали что-то противозаконное и они будут настаивать на судебном разбирательстве._
- Подождите, этого не может быть. Я честный гражданин, посвятивший жизнь работе на оборонном предприятии... Не имею никаких дел с Бюро, и, признаться, слабо представляю, кто они такие и чем занимаются.__
Я лгал ему в глаза, ведь теперь отлично понимал, за что меня будут судить. Бюро имеет на меня полные права, и я, замерзая и мучаясь от голода, медленно двигаюсь к своему наказанию.
	[buttons]	«Я ведь не могу вернуться к себе домой, не посетив Бюро?».;
		 	None;
		 	None;
		 	None
	[progress]	1;
			0;
			0;
			0;
	[image]		./img3.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen59]
	[text]		- Конечно нет, - библиотекарь протянул мне письмо, - Ступайте туда немедленно. И не забудьте извиниться за опоздание._
- Я не знаю, как их найти._
- В письме указан адрес._
- Это не помогло. Я вторые сутки брожу среди одинаковых домов, и кроме этой библиотеки не нашел ничего._
- А кто Вам сказал, что Бюро — это здание?__
Я почему-то даже не удивился.__
- У каждого свое Бюро, - библиотекарь снисходительно улыбался, будто объяснял что-то совсем простое маленькому ребенку, - Откуда мне знать, где они ждут Вас. Между прочим, стоит радоваться, что с Вами связались._
- Но меня там ждет нечто страшное._
- Все напрямую зависит от Вас.
	[buttons]	«Это же библиотека. Здесь должен быть отдел картографии». ;
		 	«Есть ли какие-нибудь книги, из которых я могу узнать про это место и Бюро?». ;
		 	None;
		 	None
	[progress]	1;
			3;
			0;
			0;
	[image]		./img3.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen60]
	[text]		- Есть. Но мы не имеем права выдавать карты без письменного разрешения Бюро._
- Ага, так Вы работаете под его началом?_
- Конечно. Тут все под началом Бюро. Я бы сказал, что здесь все работает благодаря Бюро._
- Тогда помогите мне! Свяжитесь с ним по телефону! Сделайте уже что-нибудь, чтобы прекратить мои мучения!__
Меня пожирала злость.__
- Карты составляются каждый месяц, - невозмутимо продолжил он, - и секретность распространяется только на документацию последних четырех лет. 

	[buttons]	«Тогда дайте мне старую карту!». ;
		 	None;
		 	None;
		 	None
	[progress]	1;
			1;
			0;
			0;
	[image]		./img3.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen61]
	[text]		- Это Вам не поможет._
- Почему?_
- Даже самая свежая карта устаревает через несколько часов. В Уюте все слишком быстро меняется. Люди не стоят на месте. Покидают свои дома навсегда. Мытарствуют, как Вы сейчас. А потом находят новый дом. Так работает мир. Жизнь и смерть. Неужели Вы еще ничего не поняли?

	[buttons]	«Есть ли какие-нибудь книги, из которых я могу узнать про это место и Бюро?». ;
		 	«Так что же мне делать?». ;
		 	None;
		 	None
	[progress]	1;
			2;
			0;
			0;
	[image]		./img3.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen62]
	[text]		- Не думаю, - вздохнул библиотекарь, - Тут в основном автобиографии и фотоальбомы._
- Какая же это тогда библиотека!_
- Послушайте. Мы веками собирали книги, которые люди приносили из своих домов. Вы ведь не всякую книгу с собой возьмете. Только самую дорогую, самую важную. И еще не факт, что оставите здесь. Кому вообще важно Бюро? Только Вам, Вы один его сейчас ищете. Сядьте и напишите для нас книгу об этом, если хотите._
- А Вы встречали еще кого-то, кто искал Бюро?_
- Я — нет, но мой предшественник разговаривал с одним искателем. Тому все казалось, что с неба падают ракеты._
- ...и что с ним стало?_
- Если он-таки отыскал Бюро, ракеты точно перестали падать.

	[buttons]	«Это же библиотека. Здесь должен быть отдел картографии». ;
		 	«Так что же мне делать?». ;
		 	None;
		 	None
	[progress]	-2;
			1;
			0;
			0;
	[image]		./img3.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen63]
	[text]		- Если бы у Бюро не было срочного дела к Вам, я предложил бы остаться здесь. Но — ступайте. Ищите._
- А если не найду?__
Мужчина пожал плечами, встал со стула, отряхнул пыльный костюм и удалился в лабиринт из книжных полок.

	[buttons]	Выйти на улицу. ;
		 	None;
		 	None;
		 	None
	[progress]	1;
			0;
			0;
			0;
	[image]		./img3.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen64]
	[text]		Мир будто перестал существовать. Краски поблекли, режущая боль в желудке утихла, а конечности потеряли чувствительность — я даже не вспоминал о них. Под ногами так же лежал грязный снег, а ветер кусал за лицо беззубым ртом. Пятиэтажные дома возносились в небо как стены лабиринта.__
Я потерял счет времени, лишь замечал иногда, что свет, льющийся с неба, угасал - значит, наступала ночь, - а затем возвращался, возвещая о новом дне.

	[buttons]	Сейчас над головой сияло солнце. ;
		 	Сейчас над головой сверкали звезды. ;
		 	None;
		 	None
	[progress]	1;
			1;
			0;
			0;
	[image]		None
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen65]
	[text]		Людей на улице стало больше. Некоторые прятали носы в ворот пальто и уверенно двигались по нелогичным траекториям: брели вдоль зданий, пересекали детские площадки, неожиданно разворачивались и заходили в один из подъездов. Некоторые, укутанные в зимние балахоны, просто стояли, прислонившись к забору или калитке, и что-то мурлыкали себе под нос. Я видел старика, тянущего за собой небольшую тележку, накрытую окровавленной простыней, и маленькую девочку в летнем платье, играющую с безголовой куклой, провожал глазами жандармов, уводящих под руки вусмерть пьяного юношу.

	[buttons]	Им не было до меня никакого дела. ;
		 	Мне не было до них никакого дела. ;
		 	Я всей душой ненавидел этих людей. ;
		 	None
	[progress]	1;
			1;
			1;
			0;
	[image]		None
	[sound]		None
	[skill]		0;0;
			0;0;
			h;1;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen66]
	[text]		Пора было смириться с тем, что я один из них: так же, как и они, однажды вышел из своей квартиры и теперь не мог вспомнить дорогу назад. Это было неважно: меня ждало Бюро Внутренних Путешествий, жестокая и злая машина судьбы, и я послушно следовал ее поручениям.__
Я понял, что через те глаза на стене на меня смотрело Бюро.

	[buttons]	И я любил его. ;
		 	И я любил его, но желал ему смерти — кем бы оно ни оказалось.;
		 	None;
		 	None
	[progress]	1;
			1;
			0;
			0;
	[image]		None
	[sound]		None
	[skill]		0;0;
			h;1;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen67]
	[text]		Прошлая жизнь не имела смысла. Семьи больше не было. Я не помнил их имен и лиц. Своего имени я тоже не знал, хотя что-то знакомое вертелось на языке. Работа на комбинате была лишь кошмаром, в котором я создавал оружие. Понимал ли я тогда, что оно используется совсем не для устрашения внешних врагов? Никакого «снаружи» не существовало: мы убивали своих граждан, ни в чем не повинных уютинцев, и гордились тем, что создали самую мощную тоталитарную державу в мире.__
Ведь, что бы мы ни делали, мы всегда внутри.

	[buttons]	Комбинат Смертоубийства и Устрашения захлебнется своей же кровью. ;
		 	Комбинат Смертоубийства и Устрашения контролировал численность населения. ;
		 	Комбината Смертоубийства и Устрашения никогда не существовало. ;
		 	None
	[progress]	1;
			1;
			1;
			0;
	[image]		None
	[sound]		None
	[skill]		h;1;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen68]
	[text]		Движением глаз я перелистывал время суток. Дни и ночи смешались, как черная и белая гуашь на пластмассовой палитре, и выплеснулись серым снегом на кирпичные дома. Здесь ничего не происходило с начала времен, и ничего не произойдет до их конца.__
Все, что мы когда-то совершили или совершим, раздастся здесь гулким эхом, и не перестанет звенеть никогда. Я каждую секунду своей жизни насиловал ту беззащитную девушку. Каждый мой вдох сопровождался сотнями смертей от оружия, которое я делал своими руками. Каждая снежинка, ложащаяся под ноги, была моим рождением, жизненной историей и смертью.__
Я был внутри, и нет никакого «снаружи».
	[buttons]	Ты достигнешь бесконечности тогда, когда она перестанет тебя волновать. ;
		 	None;
		 	None;
		 	None
	[progress]	1;
			0;
			0;
			0;
	[image]		None
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen69]
	[text]		И я достиг ее. Бесконечность оказалась очередной пятиэтажкой, но с выжженной дотла крышей. Табличка с адресом приковала к себе мое внимание.__
Ул. Багровая 36 «в».__
В письме была указана следующая по алфавиту буква, однако я знал, что мне нужно именно сюда.

	[buttons]	Дверь подъезда оказалась сорвана с петель.;
		 	None;
		 	None;
		 	None
	[progress]	1;
			0;
			0;
			0;
	[image]		None
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen70]
	[text]		Я медленно поднимался по ступеням в темноту. Стены и потолок выгорели от взрыва, в воздухе стоял тяжелый запах гари. Двери квартир были открыты нараспашку. Я заглядывал в проемы и в исступлении останавливался перед каждым: всего на секунду — но и этого было достаточно.__
Я видел в них упирающиеся в облака величественные горы. Чаек, кружащих над голубой гладью океана. Старинные замки, на территории которых велись кровопролитные войны. Широкие улицы, проспекты, площади, набережные, узкие дворики. Шумные вечеринки. Гробы и траурные процессии. Автомобили, несущиеся по бездорожью. Входящие в штопор военные самолеты. Караваны, бредущие по песку в горизонт. Театры. Музеи. Библиотеки. Изуродованные тела, брошенные в кучу. Роддомы. Детские сады. Густые леса. Каждая квартира была целым миром — живым, настоящим.
	[buttons]	Однажды я вышел из точно такой же квартиры. ;
		 	Это был самый прекрасный момент моей жизни. ;
		 	None;
		 	None
	[progress]	4;
			1;
			0;
			0;
	[image]		None
	[sound]		None
	[skill]		0;0;
			m;-1;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen71]
	[text]		Чердак был выжжен дотла. Выбраться на крышу оказалось проще простого: через дыру в потолке.__
Вид, открывшийся мне, едва ли уступал тому, что я увидел за каждой из дверей. До самого горизонта раскинулась паутина из серых пятиэтажек: они стояли в хаотичном порядке, очень близко друг к другу, запутанные в проводах и припорошенные снегом. Во дворах гнулись от ветра голые обрубки деревьев, а редкие маленькие точки — люди, люди! - не спеша передвигались по коридорам этого лабиринта.

	[buttons]	...;
		 	None;
		 	None;
		 	None
	[progress]	1;
			0;
			0;
			0;
	[image]		None
	[sound]		None
	[skill]		h;-1;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen72]
	[text]		Мы все были внутри. Вместе с бесчисленными вселенными, спрятанными за каждой дверью в каждом подъезде каждого из домов, мы образовывали единое целое.

	[buttons]	И тут я заметил тело. ;
		 	None;
		 	None;
		 	None
	[progress]	2;
			0;
			0;
			0;
	[image]		None
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen73]
	[text]		Чердак был выжжен дотла. Выбраться на крышу оказалось проще простого: через дыру в потолке.__
Вид, открывшийся мне, едва ли уступал тому, что я увидел за каждой из дверей. До самого горизонта раскинулась паутина из серых пятиэтажек: они стояли в хаотичном порядке, очень близко друг к другу, запутанные в проводах и припорошенные снегом. Во дворах гнулись от ветра голые обрубки деревьев, а редкие маленькие точки — люди, люди! - не спеша передвигались по коридорам этого лабиринта.__
Мы все были внутри. Вместе с бесчисленными вселенными, спрятанными за каждой дверью в каждом подъезде каждого из домов, мы образовывали единое целое.

	[buttons]	И тут я заметил тело. ;
		 	None;
		 	None;
		 	None
	[progress]	1;
			0;
			0;
			0;
	[image]		None
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen74]
	[text]		Мужчина в изорванном клетчатом пальто сидел, прислонившись к тому, что до взрыва представляло собой спутниковую антенну. Одежда его казалась багровой от крови, лицо обгорело до такой степени, что было трудно найти глаза. Однако меня он прекрасно видел.__
Что здесь случилось? - я бросился к нему, однако он движением руки приказал мне не трогать его. На кисти не хватало пальцев.__
В черном месиве его лица появилась щель, бывшая когда-то ртом:__
- Ракеты, - прохрипел он и закашлялся._
- Кто это сделал? Зачем нужно было взрывать здесь что-то?_
- Ради... смертоубийства. Или устрашения.

	[buttons]	«Давай я позову на помощь!». ;
		 	«Давно это произошло?». ;
		 	«Что ты здесь делал?». ;
		 	None
	[progress]	1;
			2;
			3;
			0;
	[image]		./img4.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen75]
	[text]		Он помотал головой.__
- Никто не придет. Так нужно.

	[buttons]	«Давно это произошло?». ;
		 	«Что ты здесь делал?». ;
		 	None;
		 	None
	[progress]	1;
			2;
			0;
			0;
	[image]		./img4.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen76]
	[text]		- Последние года четыре не прекращалось, - ответил он и поморщился, - Не волнуйся, мне не больно. Нечему болеть.

	[buttons]	«Давай я позову на помощь!». ;
		 	«Что ты здесь делал?». ;
		 	None;
		 	None
	[progress]	-1;
			1;
			0;
			0;
	[image]		./img4.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen77]
	[text]		- Бюро, - проскрипел он, - Это был мой адрес._
- Бюро сделало это с тобой? - меня охватил животный страх._
- Нет._
- Тогда кто же?..__
Он игнорировал мой вопрос.__
- Ты ищешь свое Бюро? - сказал он после долгого молчания._
- Да. Мне нужно на Багровую 36 «д»._
- Тебе вниз._

	[buttons]	«Спуститься назад?» ;
		 	«Я зря сюда понимался?!» ;
		 	None;
		 	None
	[progress]	1;
			1;
			0;
			0;
	[image]		./img4.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen78]
	[text]		- Нет, - сказал он, - Тебе не обратно, а вниз. Под литерой «д» на Багровой нет дома. Но отсюда до твоего Бюро один шаг._
- Шаг вниз?__
Дыхание этого человека внезапно стало тяжелым, изо рта вырвался пепел. Я стоял над ним и не мог ничего сделать. Он умирал от ракет, которые сделал я.__
Не было никаких внешних врагов, ведь никакого «снаружи» не существует. 

	[buttons]	Я медленно и неуверенно подошел к краю крыши. ;
		 	None;
		 	None;
		 	None
	[progress]	1;
			0;
			0;
			0;
	[image]		./img4.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen79]
	[text]		Я бросил последний взгляд на Уют, а Уют бросил последний взгляд на меня.__
Бюро Внутренних Путешествий наконец-то открыло свои двери, и завыванием ветра пригласило войти.__
И я сделал свой последний шаг вниз. 
	[buttons]	Нужно любыми средствами сохранять Уют... от нас самих.;
		 	Я преклоняю голову перед всевидящим и всемогущим Бюро.;
		 	И первый шаг в новую жизнь.;
		 	None
	[progress]	1;
			2;
			3;
			0;
	[image]		None
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	f;-1;
			f;1;
			o;-6;
			0;0
[scen80]
	[text]		Рефлекторный вдох взорвал легкие и завел сердечный мотор. Я пролетал этаж за этажом, очень медленно, размахивая в панике руками и не закрывая глаз.__
Все это время я был агрессивным животным, не понимающим, что делаю. От моих рук пострадала юная девушка. Моими руками были сделаны бомбы. Я ненавидел всех, кто казался далеким и непонятным; я ненавидел себя, ведь был точно таким же.__
В детстве, когда меня что-то трогало и обижало, я записывал свои жалобы на листок, сворачивал его в самолетик и поджигал. Огонь охватывал бумагу и медленно пожирал нелепые каракули. От этих ритуалов становилось легче.__
Теперь же чувство вины сжигало меня изнутри. Тело вновь обрело чувствительность: я в прямом смысле горел адским пламенем и несся к земле человекоподобной кометой.__
И избавлением для меня стало падение в снег тлеющим пеплом, ведь тот ребенок, написавший на бумаге мою жизнь, больше никогда не вспомнит о ней.__
КОНЕЦ
	[buttons]	None;
		 	None;
		 	None;
		 	None
	[progress]	0;
			0;
			0;
			0;
	[image]		./img5.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen81]
	[text]		Рефлекторный вдох взорвал легкие и завел сердечный мотор. Я пролетал этаж за этажом, очень медленно, размахивая в панике руками и не закрывая глаз.__
Казалось, что Уют был построен вокруг меня. Все эти дома, дворики, люди — просто нелепые декорации, и из-за каждого угла в меня целились бинокли. Всю жизнь я был загнанной жертвой, обращал внимание на каждый шорох позади — и оказался абсолютно прав. Все проступки, грехи, все слова и мысли, выраженные или подавленные, замечались и фиксировались — для того, чтобы припомнить их сейчас.__
Поперек горла встал ком, не давая более дышать.__
Уют обхватил мою шею толстыми проводами, и петля затягивалась все сильнее. Я мечтал долететь до земли и разбиться - лишь не быть вывешенным на всеобщее обозрение, но провод впился в трахею и с невероятной силой дернул меня вверх; только кончик ботинка неслышно царапнул по белоснежному насту.__
КОНЕЦ

	[buttons]	None;
		 	None;
		 	None;
		 	None
	[progress]	0;
			0;
			0;
			0;
	[image]		./img5.png
	[sound]		None
	[skill]		0;0;
			0;0;
			0;0;
			0;0
	[morebuttons]	0;0;
			0;0;
			0;0;
			0;0
[scen82]
	[text]		Рефлекторный вдох взорвал легкие и завел сердечный мотор. Я пролетал этаж за этажом, очень медленно, держа руки по швам и удовлетворенно прикрыв глаза.__
